lat,lon,lprice,Size,Rooms,Toilets,Suites,Condo,Parking,Elevator,Furnished,Swimming.Pool
-23.5542341,-46.5465482,12.97154049,68,3,1,0,600,1,2,1,1
-23.554199,-46.657074,12.66032792,42,1,2,1,1137,1,2,2,2
-23.5541922,-46.6470402,12.7628272,68,1,1,0,210,0,1,1,1
-23.5541803,-46.6469331,12.85317589,68,1,1,0,200,0,1,1,1
-23.55417954,-46.62832342,12.25306119,38,1,2,1,280,1,1,1,2
-23.5541384,-46.6525913,12.97154049,42,1,1,0,611,1,1,1,2
-23.554116,-46.533314,12.86099861,60,2,2,1,650,1,1,1,2
-23.5540859,-46.6493172,12.42520818,39,1,1,0,345,0,1,1,1
-23.5540858,-46.5236624,12.5776362,60,3,1,0,420,1,1,2,1
-23.554081,-46.659172,14.18707411,130,3,4,1,1400,2,1,1,2
-23.554081,-46.659172,12.89921983,35,1,2,1,700,1,2,2,2
-23.5540731,-46.629735,12.10071213,48,1,1,0,250,0,2,1,1
-23.55405,-46.428543,12.04941884,50,2,2,1,295,1,1,1,1
-23.554048,-46.652675,12.88664104,40,1,2,1,460,1,2,1,2
-23.55404,-46.545111,13.27936713,80,3,2,1,605,2,1,1,1
-23.554039,-46.630837,12.1281111,38,2,2,1,250,1,2,1,2
-23.554012,-46.6305266,12.14950229,37,2,1,0,250,0,2,1,2
-23.554012,-46.630526,12.14950759,37,2,2,1,190,1,2,1,2
-23.554012,-46.630526,12.14951817,37,2,2,1,180,1,2,1,2
-23.554012,-46.630526,12.2010601,37,2,2,1,270,1,2,1,2
-23.554012,-46.630526,12.14951288,37,2,2,1,180,1,2,1,2
-23.554012,-46.630526,12.26904744,37,2,2,1,230,1,2,1,2
-23.554007,-46.653279,13.0939639,41,1,2,1,600,1,2,1,2
-23.5539556,-46.6480252,12.67607627,70,2,1,0,510,1,1,1,1
-23.5539556,-46.6480252,13.11231304,70,2,1,0,450,0,1,1,1
-23.553929,-46.714272,15.17904793,220,3,4,3,2144,4,2,1,2
-23.55391,-46.539049,14.15198279,152,3,4,3,1749,2,2,1,2
-23.5539016,-46.4068842,11.9511804,54,2,1,0,180,1,1,1,1
-23.5538852,-46.6554828,13.12236338,70,2,1,0,575,0,1,2,1
-23.5538256,-46.6602934,13.30468493,84,2,1,0,800,0,2,1,1
-23.5538151,-46.6502914,13.01700286,38,1,1,0,450,1,1,1,2
-23.5537483,-46.6220122,12.34283008,60,2,1,0,480,1,2,1,1
-23.5537405,-46.6302274,12.34583459,60,1,1,0,300,0,1,1,1
-23.553696,-46.738496,12.84529148,70,3,2,1,491,1,2,1,2
-23.553692,-46.675114,14.07787482,85,2,2,1,1200,2,2,1,2
-23.5536314,-46.6405868,12.70684793,42,1,2,0,550,1,1,1,1
-23.5536,-46.62002,12.60819885,54,2,2,1,200,1,2,1,2
-23.5535493,-46.6746843,13.38472764,48,2,2,1,764,1,2,1,2
-23.5535334,-46.6392986,12.20607265,30,1,1,0,339,0,1,1,1
-23.5535307,-46.62803,12.79107767,59,3,2,1,370,1,1,1,2
-23.5535011,-46.6281897,12.2010601,35,1,1,0,200,1,1,1,2
-23.5535011,-46.6281897,12.77563876,59,3,1,0,100,1,1,1,2
-23.553501,-46.628189,12.25486281,34,1,2,1,200,1,2,1,2
-23.553501,-46.628189,12.50246666,38,1,2,1,380,1,1,1,2
-23.553497,-46.657728,13.42984808,48,1,2,1,680,1,2,1,2
-23.553478,-46.650832,13.07107008,40,1,2,1,532,1,2,1,2
-23.553449,-46.6739226,13.64115717,107,3,2,1,1287,1,1,1,1
-23.553443,-46.739213,13.27078338,70,3,2,1,780,2,2,1,2
-23.553443,-46.739213,12.7577081,63,2,2,1,460,1,2,1,2
-23.553433,-46.539787,13.52782849,101,3,4,3,750,2,2,1,2
-23.553419,-46.48294,12.15477935,55,2,2,1,150,1,1,1,1
-23.5533418,-46.6285067,12.23076526,40,2,1,0,350,0,1,1,1
-23.5533374,-46.6572429,13.33747476,51,2,1,0,480,1,1,1,2
-23.5532233,-46.6476469,12.70684793,59,2,1,0,560,1,1,1,1
-23.5531796,-46.441061,12.04355372,56,3,1,0,140,1,1,1,1
-23.553155,-46.6612664,13.52782849,90,2,2,1,900,1,2,2,1
-23.5531488,-46.6518078,13.10216067,37,1,1,0,475,1,2,2,1
-23.5530965,-46.6556009,13.28787782,86,3,1,0,1082,1,1,1,1
-23.553087,-46.69789,13.99783211,56,2,2,1,900,2,1,2,2
-23.5530826,-46.5727801,14.40329722,187,3,4,3,1990,4,1,2,1
-23.553074,-46.651426,13.52782849,108,2,2,1,1400,1,2,1,1
-23.5530163,-46.5715898,13.99783211,122,4,3,2,1100,2,2,1,2
-23.552992,-46.6283167,12.3883942,55,1,1,0,380,0,1,2,1
-23.5529814,-46.6406297,12.76568843,60,1,1,0,591,0,2,1,1
-23.5529791,-46.6510896,13.62918098,74,2,2,1,864,1,1,1,2
-23.552969,-46.6513941,13.5670492,108,3,2,1,1400,1,1,2,1
-23.5529608,-46.6319267,12.14950759,37,2,1,0,180,0,1,1,2
-23.5529606,-46.6983177,14.97239175,190,3,2,1,3500,2,1,1,1
-23.552954,-46.538263,13.41503299,103,3,4,3,800,2,2,1,2
-23.552954,-46.538263,13.39999511,103,3,4,3,800,2,2,1,2
-23.552918,-46.738851,13.25689427,70,3,2,1,523,2,2,1,2
-23.5529071,-46.6156449,12.75180102,42,1,1,0,336,1,1,1,2
-23.5529071,-46.6156449,12.77095739,45,1,2,1,360,1,1,1,2
-23.552901,-46.525581,12.34583459,50,2,2,1,550,1,2,2,1
-23.5528861,-46.628202,12.3883942,55,1,1,0,358,0,1,2,1
-23.5528718,-46.628172,12.3883942,50,1,1,0,358,0,1,1,1
-23.5528686,-46.615589,13.11835536,62,2,2,1,493,2,1,1,2
-23.5528424,-46.6511485,12.87390202,35,1,1,0,365,1,1,2,2
-23.552786,-46.627518,12.01370075,50,1,2,1,420,1,1,1,1
-23.5527417,-46.6513186,13.12236338,50,1,1,0,500,1,1,1,1
-23.552734,-46.5949995,14.0855377,178,4,4,3,1600,3,1,1,2
-23.552691,-46.623627,12.81855192,63,2,2,1,295,1,2,1,2
-23.552675,-46.639531,12.6854076,34,1,2,1,320,1,2,1,2
-23.552675,-46.639531,12.6854076,34,1,2,1,325,1,2,1,2
-23.552675,-46.639531,12.73080117,37,1,2,1,380,1,2,1,2
-23.552675,-46.639531,13.08154138,49,1,2,1,600,1,2,1,2
-23.552673,-46.639529,12.67607627,37,1,2,1,600,1,2,1,2
-23.5526566,-46.629622,12.30138283,34,1,1,0,320,0,1,2,1
-23.55265,-46.719503,13.99783211,125,3,2,1,700,2,1,1,2
-23.5526306,-46.6515889,13.42984808,55,2,2,1,846,2,1,1,2
-23.5526306,-46.6515889,13.42837641,60,2,2,1,606,1,2,1,2
-23.5526007,-46.5435078,12.88664104,58,2,1,0,550,1,1,1,1
-23.552596,-46.691106,14.22097567,156,4,5,5,1650,3,1,1,1
-23.55259,-46.691104,14.33430435,155,3,5,5,1580,2,2,1,2
-23.552568,-46.655659,14.60396792,235,3,3,1,1582,1,2,1,1
-23.5524703,-46.6294126,12.62806706,50,2,1,0,340,1,1,1,1
-23.5524703,-46.6294126,12.60786435,52,2,1,0,360,1,1,1,2
-23.5524216,-46.6168483,12.18075484,45,1,1,0,362,0,1,1,1
-23.5524108,-46.5541843,13.91082074,160,4,5,5,1300,3,1,1,2
-23.5523962,-46.6522771,12.91164235,37,1,1,0,475,1,1,1,2
-23.552396,-46.652277,12.97154049,38,1,2,1,450,1,2,1,2
-23.552393,-46.6537895,13.15579815,48,1,1,0,710,1,2,1,2
-23.5523836,-46.6320216,12.76568843,50,2,1,0,569,1,1,2,1
-23.5523767,-46.6558016,13.07527177,39,1,1,0,398,1,1,1,2
-23.5523735,-46.6528076,13.24458101,57,2,1,0,484,0,1,1,1
-23.552358,-46.719949,14.60396792,180,3,2,1,3000,3,2,1,2
-23.5523213,-46.6477449,12.4292162,31,1,1,0,260,0,1,2,1
-23.5523046,-46.4480566,12.36307639,50,2,1,0,350,1,2,2,2
-23.5522918,-46.638904,12.99453001,38,1,1,0,416,0,2,1,1
-23.5522912,-46.6284392,12.4292162,38,1,1,0,337,1,2,1,1
-23.5522912,-46.6284392,12.34583459,40,1,1,0,337,0,1,2,1
-23.5522763,-46.7199012,14.50865774,205,3,2,1,3300,3,2,1,2
-23.5522763,-46.7199012,14.60396792,205,3,2,1,3300,3,2,1,2
-23.5522763,-46.7199012,14.60396792,180,3,2,1,3300,3,1,1,2
-23.5522763,-46.7199012,14.771022,184,3,2,1,3300,3,1,1,2
-23.552245,-46.628108,11.73606902,32,1,2,1,320,1,2,1,1
-23.5522406,-46.4322611,12.10071213,56,3,1,0,100,1,1,1,1
-23.5522315,-46.6569042,13.50353579,60,1,1,0,480,1,1,1,1
-23.5522315,-46.6569042,13.73055162,67,1,1,0,536,1,1,1,1
-23.552225,-46.742957,12.82125828,66,2,2,1,550,1,2,1,2
-23.552225,-46.742957,13.16158409,78,2,2,1,650,2,2,1,2
-23.552211,-46.7199166,14.34613881,125,3,2,1,1900,2,2,1,2
-23.5521759,-46.6551568,13.33747476,68,2,1,0,497,1,1,1,1
-23.552129,-46.692244,13.50435513,74,1,2,1,1000,2,2,1,2
-23.5521101,-46.6286119,12.54254488,30,2,1,0,150,0,1,1,1
-23.5521079,-46.438019,11.98292909,48,2,1,0,160,1,1,1,1
-23.552103,-46.553912,13.36922346,72,2,2,1,650,2,2,1,2
-23.5520819,-46.6500734,13.18063229,52,1,1,0,760,1,1,1,1
-23.5520517,-46.6547297,13.38472764,52,1,1,0,334,1,1,1,2
-23.5520411,-46.4066782,11.90695207,54,2,1,0,179,1,1,1,1
-23.552039,-46.698436,13.52782849,75,2,2,1,835,1,1,1,1
-23.55201,-46.710127,15.3151336,280,2,5,5,3500,3,2,2,2
-23.551954,-46.48341,12.25008953,42,2,2,1,120,1,1,1,1
-23.551928,-46.651409,12.91164235,35,1,2,1,689,1,2,1,2
-23.551871,-46.639719,12.70076889,40,1,2,1,350,1,2,1,2
-23.5518635,-46.6549948,13.08154138,40,1,1,0,400,1,1,2,2
-23.5518486,-46.6291491,12.76568843,67,1,1,0,380,0,2,1,1
-23.5518407,-46.6546978,12.98310131,70,2,1,0,450,1,1,1,1
-23.551832,-46.530166,13.45883561,103,3,3,1,1000,2,2,1,2
-23.551789,-46.559975,13.53447303,120,3,3,1,1532,2,1,1,2
-23.551787,-46.6453006,13.39999511,53,1,1,0,710,1,1,1,1
-23.551787,-46.6453006,13.12236338,50,1,1,0,580,1,1,2,2
-23.551747,-46.6982752,13.71015004,90,2,3,2,1500,1,1,1,1
-23.551741,-46.551002,13.21767356,73,3,2,1,630,2,2,1,2
-23.5517207,-46.4917674,12.18075484,56,2,1,0,160,1,1,1,1
-23.551698,-46.491352,12.01370075,39,1,2,1,160,1,1,1,1
-23.551684,-46.687401,14.22097567,126,3,3,1,1750,2,1,1,1
-23.55166,-46.616213,12.71289025,60,2,2,1,350,2,2,1,2
-23.55166,-46.616213,12.76568843,55,2,2,1,385,1,2,1,2
-23.55166,-46.616213,12.71289025,51,2,2,1,320,1,2,1,2
-23.55166,-46.616213,12.58963292,45,1,2,1,300,1,2,1,2
-23.55166,-46.616213,12.59473064,45,1,2,1,350,1,2,1,2
-23.5516449,-46.6526485,13.65424144,54,1,1,0,570,1,1,1,1
-23.5516288,-46.64665,13.07527177,116,2,2,1,933,1,1,1,1
-23.5516151,-46.6415433,13.07527177,74,2,1,0,400,1,1,1,1
-23.551613,-46.699106,14.5036452,164,4,5,5,2400,3,2,2,2
-23.5515735,-46.6514875,12.87390202,35,1,2,1,250,1,1,1,2
-23.551559,-46.442557,12.01370075,56,2,2,1,110,1,1,1,1
-23.5515271,-46.6021199,13.33747476,76,3,2,1,638,2,1,2,2
-23.5515103,-46.6532505,13.39696021,90,2,1,0,800,1,1,1,1
-23.55151,-46.65325,13.65299163,85,2,2,1,820,1,1,2,1
-23.55144,-46.442855,12.10071213,51,3,2,1,115,1,1,1,1
-23.5514321,-46.4436611,11.91839057,47,2,1,0,150,1,1,1,1
-23.55141,-46.530146,13.45883561,103,4,3,1,1000,2,2,1,2
-23.5513621,-46.4090094,12.25486281,47,2,1,0,260,1,1,1,1
-23.55129,-46.6504394,13.12236338,65,1,1,0,420,0,1,1,1
-23.55129,-46.6504394,13.01700286,56,1,1,0,440,0,1,1,1
-23.5512812,-46.6284138,12.34583459,54,2,2,0,290,0,1,1,1
-23.5512812,-46.6284138,12.58792789,54,2,2,0,210,0,2,1,1
-23.5512139,-46.6502107,13.33747476,85,2,1,0,690,1,1,2,1
-23.5511639,-46.4885919,12.05524976,45,2,1,0,120,1,1,1,1
-23.5511239,-46.6473909,13.44444688,56,1,1,0,577,2,1,1,2
-23.551039,-46.647227,13.42837641,54,2,2,1,577,1,1,1,2
-23.5510254,-46.6553085,13.30468493,42,1,2,1,340,1,1,2,2
-23.5510254,-46.6553085,13.18063229,35,1,2,1,340,1,1,2,2
-23.5510112,-46.5433765,13.9552725,125,3,4,3,890,2,1,2,2
-23.5509966,-46.647797,13.65299163,110,2,1,0,910,1,1,1,1
-23.5509876,-46.5909082,14.59483543,221,4,4,3,1500,4,2,1,2
-23.550987,-46.590908,14.71159858,221,3,4,3,1452,4,2,2,2
-23.5509737,-46.5301263,13.36922346,69,2,2,1,500,1,1,1,2
-23.5509,-46.4804,12.18024189,43,2,2,1,165,1,1,1,1
-23.5508809,-46.6172008,12.70381303,51,2,1,0,350,1,1,1,2
-23.550869,-46.618301,12.5776362,46,1,2,1,350,1,1,2,2
-23.5508552,-46.6800049,14.49961699,160,4,4,3,1800,2,2,1,1
-23.550852,-46.6292247,12.10071213,42,1,1,0,352,0,1,1,1
-23.550852,-46.6292247,11.98292909,42,1,1,0,381,1,1,1,1
-23.550852,-46.6292247,12.54254488,58,1,1,0,390,0,1,1,1
-23.5507564,-46.6290772,12.92388805,80,2,2,1,597,1,1,1,1
-23.5507512,-46.6182169,12.84792653,46,1,1,0,350,1,1,1,2
-23.550751,-46.618216,12.87390202,70,2,2,1,500,1,2,1,2
-23.5507434,-46.4606467,12.30138283,48,2,1,0,480,1,1,1,1
-23.550743,-46.460646,12.36734079,48,2,2,1,429,1,1,1,1
-23.5506964,-46.6181145,12.81583822,66,2,2,1,458,0,1,1,2
-23.55069,-46.721693,15.65606019,364,4,6,5,5170,4,1,1,2
-23.5506735,-46.5969219,13.27078338,68,3,2,1,590,1,1,2,1
-23.550535,-46.530384,13.42822912,119,3,3,1,1000,2,2,1,2
-23.550535,-46.530384,13.45883561,150,4,3,1,1000,2,2,1,2
-23.550535,-46.530384,13.38933241,103,4,3,1,1000,2,2,1,2
-23.550535,-46.530384,13.38933241,103,3,3,1,1000,2,2,1,2
-23.550535,-46.530384,13.42911251,119,4,3,1,1000,2,2,1,2
-23.550535,-46.530384,13.47386496,150,4,3,1,1000,2,2,1,2
-23.550535,-46.530384,13.38779984,103,4,3,1,1000,2,2,1,2
-23.550535,-46.530384,13.379947,103,3,2,1,986,2,2,1,2
-23.550535,-46.530384,13.38871966,103,3,3,1,1000,2,2,1,2
-23.550535,-46.530384,13.42837641,119,4,3,1,1000,2,2,1,2
-23.55052,-46.633309,13.65299163,136,4,4,2,1890,3,2,2,2
-23.5505199,-46.6333094,14.45736444,159,4,4,3,1479,2,1,1,2
-23.5505199,-46.6333094,12.34579111,50,2,1,0,280,1,2,1,1
-23.5505199,-46.6333094,13.11231304,70,2,2,1,670,2,2,1,2
-23.5505199,-46.6333094,13.19932442,89,3,2,1,650,2,2,1,2
-23.5505184,-46.5303988,13.46176275,103,3,2,1,1030,2,1,1,2
-23.550464,-46.604648,12.7367009,65,3,2,1,452,1,2,2,2
-23.5504412,-46.6233279,12.52815614,51,2,1,0,420,0,1,1,1
-23.550368,-46.61743,12.8346813,67,2,2,1,470,1,2,1,2
-23.5503539,-46.5417922,13.51440547,90,3,2,1,800,2,1,1,2
-23.550353,-46.541792,13.65193224,90,3,2,1,780,3,2,1,2
-23.550353,-46.541792,13.51440547,90,3,2,1,780,3,2,1,2
-23.550351,-46.648101,13.47863824,67,2,2,1,700,1,2,1,2
-23.5502291,-46.6377265,12.76568843,87,2,1,0,800,0,2,1,1
-23.5502239,-46.6378521,12.36307639,54,2,1,0,250,0,1,1,1
-23.550219,-46.487415,12.29682701,56,2,2,1,170,1,1,1,1
-23.550219,-46.487415,12.38797745,57,2,2,1,437,1,2,1,2
-23.550188,-46.489434,12.04355372,48,2,2,1,153,1,1,1,1
-23.5501844,-46.6365717,12.60819885,45,1,1,0,275,0,2,2,1
-23.550176,-46.453823,12.04355372,57,2,2,1,80,1,1,1,1
-23.5501673,-46.6176576,12.56723749,84,2,1,0,130,0,2,1,1
-23.550074,-46.734945,13.09190417,70,3,2,1,650,1,2,1,2
-23.550074,-46.734945,13.10216067,70,3,2,1,600,1,2,1,2
-23.550074,-46.734945,12.71679826,62,2,2,1,400,1,2,1,2
-23.550074,-46.734945,13.09190417,70,3,2,1,600,1,2,1,2
-23.550074,-46.734945,13.08154138,70,3,2,1,650,1,2,1,2
-23.5500184,-46.4118508,12.15477935,46,2,1,0,353,1,1,1,2
-23.5499427,-46.6224373,12.44901882,48,2,1,0,360,1,1,1,1
-23.54988,-46.63508,12.20607265,35,1,2,1,200,1,2,1,2
-23.549877,-46.631941,12.23563145,45,2,2,1,390,1,1,1,1
-23.549844,-46.522175,12.50617724,68,2,2,1,465,1,1,1,1
-23.5498058,-46.5700024,12.33753941,38,2,1,0,200,0,1,1,1
-23.549773,-46.553708,13.72667934,110,4,3,1,807,3,2,1,2
-23.54976,-46.631245,12.27839331,46,2,2,1,393,1,2,1,2
-23.54976,-46.631245,12.24047407,45,2,2,1,393,1,2,1,1
-23.54976,-46.631245,12.73670384,70,2,2,1,522,1,2,1,1
-23.5496953,-46.64376,13.65181447,95,1,2,1,1200,2,1,2,2
-23.549695,-46.64376,13.68767719,95,1,2,1,1200,2,1,2,2
-23.5496918,-46.53777,12.67607627,60,3,1,0,660,1,1,2,2
-23.54966872,-46.63065649,12.39255221,48,1,1,0,405,0,2,1,1
-23.5496559,-46.5703076,12.33841583,38,2,1,0,200,0,1,1,1
-23.5496265,-46.6200276,12.54254488,48,2,1,0,527,1,1,1,1
-23.549626,-46.620027,12.54254488,48,2,2,1,460,1,2,1,1
-23.5496259,-46.6113732,12.92391244,63,3,2,1,360,1,1,2,2
-23.5495056,-46.717449,15.83320967,377,6,7,5,2500,4,1,1,2
-23.5494843,-46.5702733,12.33797772,38,2,1,0,200,0,1,1,1
-23.5494702,-46.5702052,12.33775859,38,2,1,0,200,0,1,1,1
-23.5494259,-46.616415,12.84529148,57,2,1,0,450,1,1,1,2
-23.5494259,-46.616415,12.8389389,57,2,1,0,368,1,2,1,2
-23.5494259,-46.616415,12.85239024,57,1,1,0,400,1,1,1,2
-23.5494259,-46.616415,12.82593651,59,2,1,0,472,1,1,1,2
-23.54941,-46.551817,13.30468493,90,4,3,1,867,2,1,1,2
-23.5493698,-46.6156927,12.88080124,39,2,1,0,400,1,1,1,2
-23.549335,-46.654608,13.71015004,60,2,2,1,639,2,2,1,2
-23.549332,-46.734927,12.72188581,62,2,2,1,600,1,2,1,2
-23.549317,-46.692097,14.20458202,118,3,3,1,1000,2,2,1,2
-23.5492971,-46.6538564,13.65299163,90,3,2,1,1063,1,1,1,1
-23.549297,-46.653856,13.74293987,90,3,2,1,1063,1,1,1,1
-23.5492906,-46.6049415,12.85839783,53,2,2,1,360,1,1,1,2
-23.549251,-46.633113,13.28107507,53,2,2,1,830,1,1,1,2
-23.5492047,-46.645271,12.61153775,39,1,1,0,738,1,1,1,1
-23.549201,-46.485114,12.25486281,54,2,2,1,180,1,1,1,1
-23.5491967,-46.595386,13.78505135,126,3,4,3,701,2,1,2,2
-23.549196,-46.595386,13.73211808,126,3,4,3,701,2,2,2,2
-23.5491833,-46.6425156,12.59473064,42,1,2,1,450,0,1,1,2
-23.5491365,-46.4806246,12.25486281,56,2,1,0,150,1,1,1,1
-23.5491235,-46.6191217,12.67607627,50,2,1,0,370,1,1,1,1
-23.549118,-46.7104,14.81245956,211,3,4,3,2600,3,2,1,1
-23.5489794,-46.6182228,12.5776362,56,2,1,0,420,1,2,1,1
-23.5489794,-46.6182228,12.61153775,50,2,1,0,420,1,1,1,1
-23.5489786,-46.6420049,12.70684793,37,1,1,0,424,1,2,1,1
-23.5488821,-46.5385295,12.03765991,44,2,1,0,150,1,1,1,1
-23.5488571,-46.647385,12.67607627,45,2,1,0,520,0,2,1,1
-23.5488571,-46.647385,12.62806706,38,1,1,0,460,0,1,1,1
-23.5488417,-46.6413477,12.80490915,44,1,2,1,360,1,1,1,2
-23.5488184,-46.4562623,11.96272639,41,2,1,0,150,1,1,1,1
-23.5488061,-46.6383981,12.50617724,35,1,1,0,280,0,2,1,1
-23.5487879,-46.5293303,12.67607627,47,2,1,0,720,1,1,1,1
-23.548779,-46.651096,12.87390202,54,1,2,1,350,1,2,1,1
-23.5487731,-46.4778561,12.10071213,43,2,1,0,172,1,1,1,1
-23.5487556,-46.6434415,14.03865411,180,3,2,1,840,1,2,1,1
-23.5487514,-46.4771951,12.27839331,48,2,1,0,200,1,1,1,1
-23.548745,-46.6925467,14.22097567,120,3,2,1,1300,2,1,1,2
-23.5487205,-46.6382333,12.61153775,38,1,1,0,490,0,1,1,1
-23.548712,-46.529097,12.46843691,46,2,2,1,700,1,1,1,1
-23.548695,-46.47787,11.98292909,48,2,2,1,200,1,1,1,1
-23.548677,-46.68787,13.70903831,71,2,2,1,700,1,2,1,2
-23.548603,-46.688332,14.15910026,93,3,3,1,900,2,2,1,2
-23.5485657,-46.6187846,12.89921983,68,3,2,1,400,1,1,1,2
-23.5485657,-46.6187846,12.89919483,40,1,2,1,400,1,1,1,2
-23.5485645,-46.6415917,12.86876062,64,2,2,1,350,1,1,1,2
-23.5485189,-46.5945998,13.68767719,102,3,2,1,650,2,1,1,2
-23.548518,-46.48549,12.30138283,56,2,2,1,150,1,1,1,1
-23.5484865,-46.661128,14.50865774,140,3,2,1,4370,2,1,1,2
-23.5483302,-46.612237,12.60819885,48,2,1,0,460,1,1,1,1
-23.548235,-46.692536,14.44678233,149,4,5,5,1050,2,2,1,2
-23.5481,-46.609283,12.79385931,50,2,2,1,543,1,1,1,2
-23.548011,-46.557807,13.38472764,82,3,3,1,650,2,2,1,2
-23.54799,-46.644325,12.47175831,32,1,2,1,330,1,2,1,1
-23.5479645,-46.621514,12.33710091,45,1,1,0,378,0,2,1,1
-23.5479242,-46.4120411,12.20607265,57,3,1,0,520,1,1,1,1
-23.5478475,-46.6305075,12.5058068,62,2,1,0,550,0,1,1,1
-23.5478475,-46.6305075,12.46805222,62,2,1,0,550,0,1,1,1
-23.547838,-46.611744,12.67607627,61,2,2,1,450,1,2,1,1
-23.5477377,-46.6234221,12.1281111,33,1,2,1,330,0,2,1,1
-23.5477377,-46.6234221,12.30138283,30,1,2,1,300,1,1,1,1
-23.547687,-46.692594,13.48700649,70,2,2,1,700,1,2,1,2
-23.547586,-46.692376,13.65299163,70,2,2,1,700,1,2,1,2
-23.5475309,-46.6451336,12.97154049,64,1,2,0,440,0,1,1,1
-23.547501,-46.456513,12.39255221,51,2,2,1,250,1,2,1,2
-23.5474379,-46.6442551,12.89921983,40,1,1,0,650,1,1,1,1
-23.5474304,-46.5580299,13.30468493,82,3,2,1,750,2,1,1,2
-23.5474029,-46.6429158,13.86430072,177,4,2,0,1227,2,2,1,1
-23.5474029,-46.6429158,14.50865774,177,3,2,1,1100,1,2,2,1
-23.5474029,-46.6429158,14.07787482,177,4,1,0,1200,1,1,1,1
-23.547326,-46.570007,14.80876233,264,3,4,3,2000,4,2,2,2
-23.547282,-46.6243852,12.3883942,32,1,2,1,300,1,1,1,1
-23.547229,-46.583401,13.10216067,60,2,2,1,480,2,1,1,1
-23.547205,-46.549363,13.10216067,73,3,2,1,615,2,2,1,2
-23.5471637,-46.4422208,12.13350195,55,3,1,0,150,1,1,1,1
-23.547137,-46.546628,12.92391244,64,2,2,1,490,1,2,1,2
-23.5470979,-46.624788,12.79939949,50,2,1,0,460,1,2,1,1
-23.5470979,-46.624788,12.46766738,35,1,1,0,345,1,1,2,1
-23.5470979,-46.624788,12.54254488,31,1,1,0,352,1,1,1,1
-23.547083,-46.591199,13.01700286,65,2,2,1,550,1,1,1,2
-23.5470674,-46.45412,12.23027733,41,2,1,0,150,1,1,1,1
-23.547014,-46.442737,12.13350195,55,3,2,1,150,1,1,1,1
-23.5469602,-46.6197857,13.19002203,68,3,2,1,655,1,2,1,2
-23.5469464,-46.6236048,12.32385568,33,1,1,0,350,0,1,2,1
-23.5469062,-46.6465915,13.21767356,76,2,2,0,510,1,2,1,1
-23.546876,-46.69442,13.25339164,65,3,2,1,830,1,2,1,2
-23.5468588,-46.6500893,13.52782849,108,3,1,0,1040,1,1,1,1
-23.5468185,-46.6237295,12.15477935,30,1,2,1,370,0,2,1,1
-23.546764,-46.643184,13.76421726,138,2,2,1,1075,2,2,1,2
-23.546764,-46.643184,14.31628585,266,4,4,1,1980,2,2,1,2
-23.546761,-46.646036,12.7367009,71,2,2,1,550,1,2,1,1
-23.5467499,-46.6481242,13.12236338,92,3,1,0,752,0,1,1,1
-23.546733,-46.694201,13.61705962,90,2,2,1,1500,1,1,2,1
-23.546711,-46.615855,12.82125828,57,2,2,1,280,1,2,1,2
-23.546671,-46.617708,12.50617724,50,2,2,1,283,1,2,1,1
-23.546627,-46.646596,13.28787782,120,2,2,1,900,1,1,1,1
-23.546555,-46.644638,12.92391244,37,1,2,1,420,1,2,1,1
-23.54652,-46.694236,13.61705962,93,2,2,1,1500,1,2,1,1
-23.5464599,-46.6235178,12.36307639,32,1,2,1,300,1,1,1,1
-23.546349,-46.569453,13.5670492,92,3,3,1,800,2,1,2,2
-23.546331,-46.642966,14.07787098,210,4,3,1,1100,2,2,1,1
-23.5463233,-46.6466031,13.01700286,128,2,1,0,450,1,1,1,1
-23.5462519,-46.6432651,14.6909793,395,3,2,1,2900,1,1,1,1
-23.546155,-46.660877,14.771022,213,4,2,1,3200,3,2,1,1
-23.546089,-46.590325,12.9360338,50,1,2,1,450,1,2,1,2
-23.546078,-46.588479,13.48978042,95,3,4,3,700,2,2,1,2
-23.546078,-46.588479,13.71014893,119,3,4,3,690,2,2,1,2
-23.546078,-46.588479,13.63278892,119,3,4,3,560,3,2,1,2
-23.5460466,-46.6085668,13.01700286,73,2,1,0,785,1,1,1,1
-23.546023,-46.585675,13.08154138,71,2,2,1,400,1,2,1,2
-23.5459903,-46.5952403,12.5776362,50,2,1,0,360,1,1,1,1
-23.5459903,-46.5952403,12.70684793,49,2,1,0,460,1,1,2,1
-23.5459454,-46.6466066,12.61153775,53,2,1,0,568,0,1,1,1
-23.545939,-46.486112,11.91839057,49,2,2,1,150,1,1,1,1
-23.545937,-46.617924,12.10071213,45,2,2,1,250,1,2,1,1
-23.5459366,-46.6179231,12.03765399,40,2,1,0,190,1,1,1,1
-23.545936,-46.617923,12.07254125,39,2,2,1,180,1,1,1,1
-23.545936,-46.434514,12.10071213,47,2,2,1,240,1,1,1,1
-23.545925,-46.585984,13.45740602,87,3,2,1,400,2,2,1,2
-23.545925,-46.585984,13.16158409,78,2,2,1,420,1,2,1,2
-23.545925,-46.585984,13.72886275,119,3,4,3,670,2,1,1,2
-23.545925,-46.585984,13.0689626,65,2,2,1,450,1,1,1,2
-23.5459054,-46.64291,14.34023909,310,3,2,1,1700,1,1,1,1
-23.545905,-46.64291,13.64115717,310,3,3,1,1760,1,2,1,1
-23.545901,-46.707682,14.03921395,128,3,4,1,1800,2,2,1,2
