lat,lon,lprice,livingArea,bathrooms,bedrooms,house_age,garageSpaces,pool,spa
33.48379135,-84.57022858,13.23569206,4005,5,5,29,1,1,1
33.49526215,-84.60652924,13.18044359,1845,2,3,44,1,1,1
33.4706459,-84.62008667,13.19002203,3923,4,4,22,3,1,1
33.4523468,-84.55931854,12.66032792,1784,3,5,28,1,1,1
33.46396255,-84.6211319,13.36138028,4950,6,5,21,4,1,1
33.47413254,-84.56047058,14.49607896,7749,6,4,17,1,1,1
34.99348831,-83.32746887,12.89420728,1936,3,4,49,1,1,1
34.99162674,-83.3210907,12.57418197,1680,2,3,42,1,1,1
34.98435974,-83.31376648,12.9692122,2624,3,5,36,1,1,1
31.00368118,-84.20378113,11.69441334,950,1,3,52,1,1,1
31.13020325,-84.15878296,11.48246626,1510,2,3,85,1,1,1
31.12436485,-84.14938354,11.84868316,2756,2,3,126,1,1,1
31.11980057,-84.16074371,12.01370075,1245,2,3,71,1,1,1
31.11855888,-84.19956207,12.07254125,2325,2,3,51,1,1,1
31.12928963,-84.1503067,11.51274545,1653,1,3,81,1,1,1
31.1235714,-84.20222473,12.5058068,2073,2,4,20,1,1,1
31.06545448,-84.13134766,12.69158046,1804,2,3,37,1,1,1
32.71931839,-83.97825623,12.4874851,2179,2,3,42,1,1,2
33.18347549,-84.35936737,12.20557252,1920,2,4,121,1,1,1
33.16022873,-84.36881256,14.73180129,9800,5,5,39,1,1,1
33.80776596,-84.46652222,13.45869275,3032,4,5,0,3,1,1
33.80956268,-84.46878815,13.17983952,2030,3,3,0,3,1,1
33.80807877,-84.46721649,12.76568843,1078,2,3,91,1,1,1
33.79896545,-84.47654724,12.70684793,1524,2,3,63,2,1,1
33.79976273,-84.47880554,11.9823039,878,2,2,62,1,1,1
33.94858551,-84.54180145,13.30468493,3495,3,3,16,3,1,1
33.96696472,-84.51843262,12.54218768,1720,2,3,66,1,1,1
33.97078323,-84.54540253,12.97153816,2136,4,3,3,3,1,1
33.9462204,-84.54187775,12.84766334,1701,2,3,59,1,1,1
33.93968582,-84.54218292,11.88448902,819,1,2,80,1,1,1
33.98284149,-84.51037598,13.07107008,3298,4,5,23,3,1,2
33.95765686,-84.54423523,13.30468493,2972,4,4,7,3,1,1
33.95842361,-84.53261566,12.36734079,768,1,2,71,1,1,1
33.95571518,-84.53943634,12.89921733,1616,5,5,51,2,1,1
33.97934341,-84.51150513,12.84766334,2929,4,4,36,3,1,1
33.96417618,-84.51921082,12.70654486,1522,2,3,69,1,1,1
33.42200851,-84.4306488,12.69158046,2896,4,3,40,1,1,1
33.43363953,-84.3934021,12.42881612,2500,3,5,25,1,1,1
33.32950592,-84.51229095,13.21767356,2637,4,5,24,3,1,1
33.32899857,-84.40379333,13.0689626,3221,3,5,10,1,2,1
33.44403076,-84.48731995,12.52452638,1604,2,3,38,1,1,1
33.41535568,-84.45426178,13.18044359,3942,3,4,34,1,1,1
33.41710663,-84.50184631,13.21767356,3805,5,5,16,1,1,1
33.41661072,-84.51792145,14.03865411,7161,7,5,16,1,2,2
33.42479324,-84.46263123,13.27936713,4968,6,7,15,4,1,1
33.37177658,-84.43122864,13.79019275,4926,4,5,18,1,2,1
33.39729691,-84.39626312,13.52769514,3703,4,4,16,1,1,1
33.38550186,-84.48577881,13.76421726,7200,6,5,30,1,2,1
33.41130066,-84.48460388,13.35188654,4194,5,5,7,4,1,1
33.38131332,-84.52137756,14.14481431,5604,5,5,26,1,2,2
33.43744278,-84.40133667,13.12236338,3162,4,4,0,1,1,1
33.44484329,-84.43858337,12.57729131,1363,3,4,22,3,1,1
33.42307281,-84.48602295,13.03898177,3072,4,4,20,3,1,2
33.38256836,-84.49448395,14.22097567,7970,6,5,32,4,1,1
33.41973495,-84.42806244,12.69771545,2012,3,3,34,3,1,1
33.42191315,-84.38582611,12.4292162,1844,2,3,26,1,1,1
33.43681717,-84.52365875,13.70848199,5469,5,4,6,1,1,1
33.42179108,-84.39665222,12.30138283,1342,2,3,30,3,1,1
33.43310165,-84.52561188,13.12216336,3375,4,4,8,1,1,1
32.98591614,-83.40645599,11.35040654,1160,1,2,16,1,1,1
32.96315765,-83.35942078,10.95080655,1296,2,3,33,1,1,1
33.07014084,-83.48287201,12.69158046,1746,3,4,35,1,1,1
33.75063324,-84.36990356,13.12036137,1363,2,2,15,1,1,1
33.72590256,-84.4241333,11.81303006,1483,0,4,81,1,1,1
33.75038528,-84.41018677,13.56576632,3957,4,4,4,3,1,1
33.77973557,-84.38018799,14.07402125,3108,5,4,101,1,1,1
33.76966476,-84.37962341,12.50246666,1084,2,2,31,1,1,1
33.76965714,-84.37961578,12.50246666,1084,2,2,31,1,2,1
32.8091507,-81.93939972,12.32385568,1780,2,4,81,1,1,1
32.80542374,-81.94358826,12.69158046,4358,3,5,111,1,1,1
33.61602783,-84.36702728,11.51292546,1034,1,3,74,1,1,1
33.61597443,-84.36289215,11.50287513,975,1,2,81,1,1,1
33.59247589,-84.35800171,11.98292909,1890,2,4,54,1,1,1
33.61161423,-84.37224579,11.77528973,1591,2,3,81,1,1,1
33.59151459,-84.37243652,11.9511804,1018,1,3,58,2,1,1
33.59380722,-84.37030792,11.69523869,925,1,3,64,1,1,1
33.59479523,-84.36503601,12.34539971,1962,3,4,59,1,1,1
33.58029556,-84.36486053,12.30138283,2343,4,4,61,1,1,1
33.64625931,-84.35645294,11.77528204,1270,1,2,58,1,1,1
33.64135742,-84.37194824,11.77528973,950,1,4,59,1,1,1
33.64021683,-84.37125397,11.77528973,1117,1,3,59,1,1,1
33.63079071,-84.36187744,11.77528973,1012,1,3,67,1,1,1
33.96123886,-84.24501801,13.01477817,3239,4,3,35,3,1,1
33.9721489,-84.20297241,13.12036137,3039,4,4,21,3,1,1
33.96686172,-84.20856476,12.88664104,1947,3,3,7,3,1,1
33.98715973,-84.22400665,13.41353934,3562,5,4,28,3,1,2
33.98104095,-84.24360657,13.11231304,3352,3,5,31,3,1,2
33.97584152,-84.22995758,13.14196991,3968,5,5,41,3,1,1
33.99818802,-84.24539948,14.60351327,10800,10,7,21,4,2,2
33.97068024,-84.2350235,12.97154049,4600,3,4,41,1,1,2
33.8215332,-84.36573029,13.59236576,2796,4,3,4,3,1,1
33.8149147,-84.35614014,13.49254667,1922,2,3,66,1,1,1
33.84208679,-84.35224152,13.45883561,2400,4,5,73,2,1,1
33.80070877,-84.36717224,13.65299163,2722,3,4,32,3,1,2
33.83694077,-84.35585785,12.42520818,1224,2,2,38,1,2,1
33.83945847,-84.35769653,13.61094339,3208,5,3,12,3,1,1
33.81039047,-84.36447906,13.24458101,1880,4,3,3,3,1,1
33.80295563,-84.35869598,13.68197917,2264,2,4,96,2,1,1
33.82927704,-84.35543823,12.40860524,1249,2,2,35,3,1,1
33.83628464,-84.35818481,14.13759406,3345,3,3,4,1,1,1
33.80636978,-84.41877747,13.31957355,2000,3,4,71,1,1,1
34.98542404,-85.16340637,13.58609739,3795,5,4,2,4,1,1
34.9811058,-85.18264771,12.32385568,2445,2,3,57,4,1,2
34.47018433,-82.95490265,13.52782849,1776,3,3,23,5,1,1
34.32968903,-82.91414642,12.76568843,1934,2,3,4,1,1,1
34.3929863,-82.94802094,12.54254488,880,4,2,49,1,1,1
34.41301727,-82.96826935,12.89896979,4712,3,3,20,1,1,1
34.28928757,-82.88380432,12.44508955,1738,2,4,67,1,1,1
34.36927414,-82.88479614,12.95984445,2688,3,3,22,1,1,1
34.41537094,-82.96981049,11.2515607,1216,2,3,23,1,1,1
34.3591423,-82.88716125,13.58609739,3249,4,4,33,1,1,1
34.46728134,-82.88906097,13.45166712,3260,4,5,22,1,1,1
33.7583313,-84.4256897,12.89896979,1860,3,4,0,1,1,1
33.75518799,-84.36251068,12.44901882,680,1,1,61,1,1,1
33.71696091,-84.36700439,12.83467864,1050,1,3,69,1,1,1
33.75183487,-84.39868164,13.07107008,1656,3,3,13,3,1,1
33.73605347,-84.36700439,13.44299655,1785,2,3,101,1,1,1
34.05826569,-84.61256409,12.57418197,1618,3,4,22,1,1,1
34.05425644,-84.61829376,12.32385568,1842,3,3,15,3,1,1
34.0515976,-84.7423172,12.50617724,1939,2,3,34,3,1,1
34.0384407,-84.78039551,12.89921983,2025,3,3,17,1,1,1
34.02350616,-84.7354126,12.76568843,2228,3,4,24,3,1,1
34.07223892,-84.75641632,13.34614672,2795,8,4,0,3,1,1
34.06331253,-84.77242279,13.99783211,5017,6,6,15,4,1,1
34.03156281,-84.7815094,12.34583459,1115,2,3,31,3,1,1
34.04624939,-84.76584625,13.01700286,2650,3,4,16,3,1,2
34.05970001,-84.62892914,12.80188259,1807,3,4,21,3,1,1
34.05335236,-84.74558258,12.52452638,1358,2,3,34,3,1,1
34.07161331,-84.66738892,12.60819885,2200,3,4,29,3,1,1
34.06337738,-84.74721527,12.95015055,2585,3,4,0,3,1,1
33.97665787,-84.72722626,12.98310131,2894,3,5,28,3,1,1
34.05451965,-84.75602722,12.84792653,2074,3,3,3,3,1,1
34.06748962,-84.74200439,13.64768345,5255,6,4,7,4,1,1
34.00667191,-84.70845795,12.87133462,3753,3,4,25,3,1,1
34.05792618,-84.76145935,12.97386337,2338,4,5,18,3,1,1
34.08007431,-84.77044678,13.76421726,2684,3,5,28,5,1,2
34.07123184,-84.66703796,12.52452638,2028,3,3,29,3,1,1
34.06792068,-84.73153687,14.48282698,11396,10,8,15,4,1,1
34.02536392,-84.73003387,12.27839331,1104,1,2,62,1,1,1
34.05524445,-84.6217041,12.73581815,2488,3,4,7,3,1,1
34.04370117,-84.67527771,12.79385931,2982,3,4,25,1,1,1
34.04369736,-84.67527008,12.79385931,2582,3,4,25,3,1,2
34.04254913,-84.70595551,13.71015004,6621,6,5,22,3,1,1
32.19861221,-82.18758392,10.93131966,720,1,2,44,1,1,1
32.11856461,-82.15746307,11.38509209,1560,2,4,10,1,1,1
33.63335037,-84.99582672,12.40901349,2272,3,4,17,1,1,1
33.54367065,-85.0249939,13.18983509,4794,4,4,18,1,2,1
33.62842178,-85.04149628,12.50246666,2220,3,3,28,1,1,1
33.62372589,-85.03691864,11.14186178,1344,3,3,30,1,1,1
33.46512222,-85.01387787,13.11835536,2906,2,5,20,3,1,2
33.59179688,-84.91038513,12.52416267,2060,3,4,20,3,1,1
33.59794617,-84.94770813,12.38797745,1596,3,3,41,1,1,1
33.5453949,-85.03782654,13.28618146,4956,5,6,25,1,1,1
33.53556061,-85.01821899,12.78968394,3792,4,4,19,1,1,1
33.57818222,-84.91729736,13.01031387,2266,3,3,21,3,2,2
33.61829376,-84.99032593,12.25438651,1659,2,3,43,3,1,1
33.55183029,-85.04629517,13.01678061,3732,4,5,34,1,1,1
33.5681572,-85.04030609,12.69158046,2119,3,3,21,1,1,1
33.57751083,-84.97032166,13.79530785,2801,3,3,56,3,2,1
33.55859756,-85.05129242,12.7628272,3975,3,4,8,3,1,1
33.57529831,-84.29085541,12.01370075,1367,2,3,49,1,1,1
33.59259796,-84.28154755,12.37116327,2299,3,5,17,1,1,1
33.57203293,-84.29727173,12.38797745,1344,2,3,48,1,1,1
33.56170654,-84.29856873,12.10071213,1100,2,3,49,2,1,1
33.57995987,-84.27479553,12.01370075,1324,3,3,16,1,1,1
33.57649994,-84.26593781,12.26528451,1565,2,2,55,1,1,1
33.59340668,-84.27510071,11.73606902,1538,2,3,54,1,1,1
33.57209778,-84.28940582,11.9511804,1040,2,3,49,1,1,1
33.56249619,-84.28895569,12.11724143,1936,4,4,44,1,1,1
33.58541107,-84.28516388,12.13296417,1272,2,3,33,3,1,1
33.5835495,-84.28281403,11.9823039,1176,2,3,32,3,1,1
34.04558563,-82.72866058,11.54248427,1181,1,1,106,1,1,1
34.10342789,-82.86465454,11.84868316,884,1,2,71,1,1,1
34.10705566,-82.85839081,12.76568843,4688,4,4,116,1,1,2
34.07073212,-82.83692169,12.52452638,2384,3,4,56,1,1,1
34.16120529,-82.92029572,12.59473064,1852,2,4,43,1,1,1
31.76979637,-82.35605621,11.35040654,1525,2,3,49,1,1,1
31.79259872,-82.35105133,12.42520818,1338,1,2,61,1,1,1
31.78490448,-82.35269928,11.06663836,902,1,3,59,1,1,1
31.76617813,-82.32885742,12.67294638,3631,6,4,43,1,2,1
32.2322998,-84.31871033,10.75790288,1648,2,3,51,1,1,1
33.38497543,-84.74311829,12.89896979,3100,3,5,16,1,1,2
33.39060974,-84.7949295,12.01309451,1118,2,3,23,1,1,1
33.38427353,-84.74958038,12.27839331,1616,3,3,15,1,1,1
33.36762619,-84.77974701,13.33586055,1968,4,3,1,1,1,1
33.37034988,-84.80168915,12.91164235,2175,2,3,99,1,1,1
33.40867233,-84.76247406,12.32385568,1363,2,2,18,3,1,1
33.37234116,-84.79050446,11.8313792,1230,2,3,13,1,1,1
33.37419128,-84.80278015,12.60819885,1710,3,3,37,1,1,1
33.37388611,-84.79851532,14.31628585,8205,4,3,107,1,1,1
33.406353,-84.79521942,12.73375539,2433,3,4,14,1,1,1
33.38455582,-84.79138184,12.10015642,1203,2,2,91,1,1,1
33.38953781,-84.78421021,11.69524702,1554,2,4,121,1,1,1
33.44762421,-84.18519592,12.80765263,2893,3,5,5,3,1,1
33.44206619,-84.17766571,12.12757042,1398,3,3,17,1,1,1
33.49573898,-84.1622467,12.69158046,2034,2,3,35,1,1,1
33.4036026,-84.20355225,12.72188581,2746,3,5,18,3,1,1
33.50785828,-84.20121002,12.9360338,3032,3,4,18,1,1,1
33.39963531,-84.18249512,12.67607627,3264,3,5,5,1,1,1
33.47012711,-84.13432312,12.6181823,3286,3,5,17,3,1,1
33.49905014,-84.2113266,14.03865411,8054,6,6,23,1,2,1
33.49921036,-84.20735168,13.30451825,4400,4,5,21,1,1,2
33.49554825,-84.18978119,12.72158726,3100,3,5,15,1,1,1
33.44283295,-84.14470673,13.07945588,2480,2,3,140,1,1,2
33.47454453,-84.20974731,12.64432758,2880,4,4,8,3,2,1
33.46574783,-84.15344238,12.11176197,1584,3,3,15,1,1,1
33.50787735,-84.19691467,13.27936713,3577,5,5,21,4,1,1
33.44412231,-84.1810379,12.41268023,2274,3,4,14,1,1,1
33.49892807,-84.1508255,12.89921983,3426,3,5,14,3,1,2
33.41067123,-84.21255493,12.79358149,3131,3,4,18,1,1,2
33.48003769,-84.215065,11.98292909,912,1,3,58,1,1,1
33.42985153,-84.2023468,12.42881612,1916,3,4,30,1,1,1
33.41171265,-84.18336487,12.7512997,2461,3,4,3,1,1,1
33.51118088,-84.17971802,12.4874851,2472,3,5,25,1,1,1
33.96518707,-84.42602539,13.10195657,2035,3,4,48,3,1,1
33.99776077,-84.43721771,13.38472764,3330,4,4,24,4,1,2
33.9855957,-84.43083191,13.29631668,4352,4,5,24,3,1,2
34.01046753,-84.45367432,12.89896979,1441,2,3,55,5,1,1
34.00917435,-84.43011475,13.42246797,3587,5,5,32,3,1,2
33.99234772,-84.41679382,13.70903831,4101,5,6,23,3,1,2
33.98497391,-84.4523468,13.10216067,2754,4,4,44,3,1,1
34.00001144,-84.45864868,12.89921983,2196,3,4,44,3,1,1
34.09452057,-84.61469269,12.52452638,1707,3,3,16,3,1,1
34.07305145,-84.58576202,12.66032792,1684,2,4,35,3,1,2
34.06546021,-84.56206512,12.92391244,3886,4,5,31,3,1,2
34.09272766,-84.62896729,13.12216336,3236,3,4,2,1,1,1
34.10130692,-84.64759827,14.18707411,2378,3,4,16,3,1,1
34.11541748,-84.64940643,13.45883419,2714,4,4,36,3,1,1
34.0717659,-84.6020813,13.01700286,4480,4,5,21,3,1,1
34.0746994,-84.60676575,12.69158046,3000,3,4,22,3,1,2
34.06535721,-84.55956268,12.84766334,3009,3,6,35,3,1,1
34.09515762,-84.60902405,12.46805222,1260,3,3,20,2,1,1
34.13198471,-84.68157196,12.4292162,1496,2,3,34,3,2,1
34.12977982,-84.64356232,12.7367009,971,1,2,47,3,1,1
34.0825386,-84.62506866,13.09190417,3002,3,5,7,3,1,1
34.0656395,-84.60354614,12.67607627,2136,3,3,33,3,1,1
34.09318542,-84.63853455,14.20755265,4363,4,5,3,4,2,1
34.09982681,-84.61714935,12.4874851,1552,3,3,5,2,1,1
34.11133194,-84.6450119,13.01700286,2122,2,3,52,1,1,2
34.11703873,-84.70065308,11.81303006,416,1,1,61,1,1,1
34.07997131,-84.5769043,12.6854076,2364,2,3,39,3,1,1
34.09048462,-84.69727325,12.76568843,2666,3,3,20,3,1,1
34.09337234,-84.62815857,12.80765263,2174,3,4,5,3,1,1
34.08853912,-84.60038757,12.5776362,1616,2,3,48,3,1,1
32.89484787,-83.76628876,14.28551419,7610,4,4,18,4,2,2
32.88728714,-83.70275879,11.9823039,1647,2,2,31,1,1,1
32.90111542,-83.73688507,12.98310131,3158,5,4,4,3,1,2
32.86186981,-83.7220993,11.9823039,2886,3,4,50,1,1,1
32.91252518,-83.7354126,12.87364557,3171,4,4,30,3,1,2
32.87419128,-83.75714111,12.13081016,1736,2,3,27,1,1,1
32.87874985,-83.75434113,12.50432367,2815,3,4,34,1,1,1
32.85027313,-83.70257568,12.20602264,1811,3,4,0,1,1,1
32.85037231,-83.70240021,12.18070355,1606,3,3,0,1,1,1
32.85050964,-83.70225525,12.21597347,1811,3,4,0,1,1,1
32.8506813,-83.70214844,12.18070355,1606,3,3,0,1,1,1
32.85044861,-83.70593262,12.02515011,1976,3,4,15,1,1,1
32.88315201,-83.73165894,11.40756495,1114,2,2,37,1,1,1
32.86129379,-83.73361206,12.42901618,2329,3,4,48,3,1,2
32.90831375,-83.71868896,12.68230682,3791,4,5,25,3,1,2
32.90799332,-83.78315735,14.31628585,7073,7,5,14,1,1,1
32.94599152,-83.72834015,13.45166712,4521,4,4,21,1,2,2
32.91971588,-83.76693726,12.84792653,2862,4,4,47,1,1,1
32.8958168,-83.69847107,12.1281111,2180,3,4,44,1,1,2
32.88477707,-83.72286224,12.76540268,3123,4,4,34,3,1,1
34.20130157,-83.86561584,12.42881612,1248,2,3,25,1,1,1
34.20356369,-83.93403625,12.99225469,2617,4,4,2,1,1,1
34.18314743,-83.92819214,12.44901882,1200,1,3,44,1,1,1
34.19269562,-83.92979431,12.76565986,2511,3,5,0,3,1,1
34.19736099,-83.92814636,12.78546305,2804,3,5,0,3,1,1
34.15417862,-83.87797546,12.8346813,2479,6,5,23,3,1,1
34.19754028,-83.9281311,12.78265792,2711,3,5,0,3,1,1
34.18941116,-83.91732788,12.33226467,1710,3,3,17,2,1,1
34.22561264,-83.93370819,12.20607265,1051,2,3,27,3,1,1
34.15639877,-83.94166565,12.61120436,1806,2,3,22,3,1,1
34.1926918,-83.94989014,14.50865774,6340,6,6,3,3,1,1
34.18796921,-83.91863251,12.9014673,2564,3,4,6,3,1,1
34.16057587,-83.90704346,12.09514108,1426,2,3,37,1,1,1
34.13777924,-83.90126038,12.9713079,2740,3,4,17,3,1,1
34.19179153,-83.94611359,13.30468493,3899,4,6,22,3,2,2
34.16970825,-83.93462372,12.9692122,2850,2,4,46,1,1,1
34.16667557,-83.91177368,13.08133303,3152,4,4,51,3,1,1
34.1427536,-83.90530396,13.10011777,3582,4,5,16,3,1,2
32.06224823,-83.97345734,12.54254488,1536,2,3,5,1,1,1
32.13256836,-83.81500244,12.34583459,2586,4,4,17,1,1,1
32.09840775,-83.80185699,11.15625052,1000,1,3,57,1,2,1
32.09224701,-83.7886734,11.19684392,2226,2,3,121,1,1,1
32.1303978,-83.7975235,12.10370764,3444,4,4,41,1,1,1
32.10256577,-83.79768372,11.42409425,3936,2,4,121,1,1,1
32.09503555,-83.79081726,11.14041146,2129,3,6,81,1,1,1
32.09175873,-83.78855133,10.6666271,876,2,3,86,1,1,1
32.84512711,-83.56417847,10.89673933,1026,2,3,53,1,1,1
32.84055328,-83.55319214,12.4292162,1466,1,2,101,1,1,1
32.84134293,-83.55953979,12.4292162,1176,1,3,81,1,1,1
32.05830383,-84.23043823,11.27720313,1312,1,3,72,1,1,1
32.06348419,-84.22666931,11.70354582,3510,3,4,131,1,1,1
32.04676819,-84.21962738,11.35275671,1676,2,2,36,1,1,1
32.04989624,-84.23062134,11.99535161,1917,2,3,56,1,1,1
32.05780029,-84.21383667,11.35040654,1016,1,3,66,1,1,1
32.05480194,-84.22636414,11.00209984,1947,2,3,74,1,1,1
32.08628464,-84.21255493,11.69441334,1274,2,3,52,1,1,1
32.07030487,-84.20070648,12.14950229,2862,3,3,59,1,1,1
32.05800629,-84.21382141,11.46163217,1190,2,2,59,1,2,1
32.05916977,-84.22982788,11.34450681,1604,2,3,74,1,1,1
32.07780075,-84.17129517,11.46057898,1664,2,3,27,1,1,1
32.06971359,-84.22844696,12.1542529,2907,3,4,111,1,1,1
32.05423355,-84.22620392,11.21182037,1008,1,0,57,1,1,1
32.05722046,-84.23267365,11.40645322,1235,1,3,77,1,1,1
32.06200409,-84.22927856,12.46805222,3838,3,5,127,1,1,1
33.66585159,-84.40827942,12.20557252,1148,0,2,97,1,1,1
33.66864395,-84.38272858,12.01370075,1050,3,4,61,2,1,1
33.65621567,-84.43699646,12.54218768,2204,3,2,14,1,1,2
33.69248962,-84.39806366,11.91839057,1457,3,5,83,1,1,1
33.89448166,-84.12958527,12.4292162,1658,2,3,48,3,1,1
33.90122223,-84.15314484,12.32385568,1734,3,3,38,3,1,1
33.87445068,-84.12204742,12.82125828,2811,3,5,49,3,1,1
33.87109375,-84.11271667,12.89896979,1398,2,2,1,2,1,1
33.87141037,-84.15264893,12.89896979,2396,3,4,43,3,1,1
33.89096451,-84.13768005,12.92366851,1448,2,2,0,2,1,1
33.87413025,-84.10514832,12.67607627,1706,2,3,49,1,1,1
33.90789032,-84.12468719,12.57729131,1934,3,3,5,3,1,1
33.88246536,-84.0963974,12.94800999,3408,3,5,41,3,1,1
33.88256454,-84.09412384,13.07107008,3478,3,4,30,3,1,1
33.91336441,-84.12978363,12.61153775,1794,2,3,57,1,1,1
33.91331482,-84.12976837,12.61153775,1794,2,3,57,1,1,1
33.86886597,-84.12638855,12.4874851,1652,2,3,43,3,1,1
33.87904739,-84.10542297,12.62806706,1652,2,3,53,1,1,1
33.88474274,-84.10862732,13.26212532,3382,4,5,4,3,1,1
33.86571884,-84.15420532,12.40901349,1608,2,3,45,3,1,1
33.87457275,-84.1231842,12.82098798,3573,4,5,49,1,1,1
33.87957382,-84.09749603,12.59473064,2598,4,4,44,3,1,1
33.87966919,-84.12513733,13.12216336,3000,4,4,32,1,1,1
33.8789444,-84.12387848,13.04871684,3741,3,4,32,3,2,2
33.88790894,-84.10843658,13.38457378,3736,4,5,13,1,1,2
33.73196411,-84.16390991,12.01370075,1311,2,3,34,1,1,1
33.7580719,-84.17523956,12.19854438,2060,3,3,47,1,1,1
33.766716,-84.16665649,12.1281111,1536,2,3,35,3,1,1
33.78102112,-84.10884094,12.44862659,2273,3,3,28,3,1,1
33.76655579,-84.16545868,12.34583459,1476,3,3,34,2,1,1
33.76874542,-84.16707611,12.30138283,1241,2,3,35,2,1,1
33.37583542,-84.70810699,12.7512997,2551,3,4,15,1,1,1
33.45682144,-84.69631958,13.12236338,4068,4,4,20,3,1,2
33.47558594,-84.68265533,12.43320822,1188,2,3,27,3,1,1
33.42540741,-84.69325256,12.77987307,2320,2,3,26,3,1,1
33.4226265,-84.66670227,12.95984445,2462,2,3,34,1,1,1
34.27423096,-85.19590759,11.8493977,1036,1,2,75,1,1,1
34.25850296,-85.14273834,12.8293337,2289,4,3,16,1,1,2
34.26725006,-85.15953064,10.37349118,1246,1,3,81,1,1,1
34.26746368,-85.15918732,10.6454249,1906,3,6,91,1,1,1
34.26601791,-85.15047455,11.58058411,1104,1,3,120,1,1,1
34.25384521,-85.13516998,12.54218768,2176,2,3,59,1,1,1
34.27415085,-85.14442444,11.7745202,1372,2,3,81,3,1,1
34.27379227,-85.14496613,11.34922937,780,1,2,81,1,1,1
34.26214981,-85.14595032,10.81977828,1473,1,3,120,1,1,1
34.24987793,-85.1825943,11.08214255,1567,2,3,93,1,1,1
34.26575851,-85.2042923,11.84868316,1140,2,4,81,1,1,1
34.08091354,-84.45736694,12.67607627,1804,3,3,15,3,1,1
34.08002853,-84.49285889,12.58107855,1107,3,3,20,3,1,1
34.08428192,-84.50719452,12.44862659,1195,3,2,23,3,1,1
34.0934906,-84.47408295,12.54218768,1554,3,3,19,3,1,1
34.13383102,-84.51077271,12.95512746,2959,3,4,6,3,1,1
34.12624359,-84.44618225,13.16158409,2894,4,4,33,3,1,1
34.13007736,-84.3899231,12.52452638,1591,2,4,45,3,1,1
34.12826538,-84.48067474,12.57729131,1469,2,4,45,3,1,1
34.08325577,-84.45581818,12.69158046,2324,2,3,42,3,1,1
34.09263992,-84.49317169,13.45869275,3063,5,4,1,3,1,1
34.09431839,-84.52053833,12.89921983,2500,4,4,0,1,1,1
34.09869766,-84.51408386,13.112111,2227,4,3,0,3,1,1
34.13456345,-84.51200104,13.07107008,3700,4,5,5,3,1,1
34.09513092,-84.45886993,13.02563219,2421,3,4,16,3,1,1
34.09189606,-84.49404144,12.88664104,2072,3,3,27,3,1,2
34.07748413,-84.43039703,12.64432758,1880,3,3,15,3,1,1
34.07949829,-84.43549347,12.69158046,1793,3,3,26,3,1,1
34.08002853,-84.4752655,13.33747476,3330,4,5,7,3,1,1
34.14442825,-84.36935425,13.71753934,3850,4,5,0,4,1,1
34.14585114,-84.45127869,13.30301688,4633,5,5,23,4,1,1
34.12216568,-84.40003967,13.07107008,1578,2,2,101,1,1,1
34.08319855,-84.46536255,12.8346813,1881,3,3,16,3,1,2
34.13154984,-84.37664032,12.60819885,1402,2,3,38,1,1,1
34.15660858,-84.404953,12.7068449,2216,3,3,18,3,1,1
34.12770844,-84.44909668,13.00582956,2151,2,3,33,1,1,1
34.13564682,-84.4980545,12.69158046,1677,3,3,14,3,1,1
34.09663391,-84.49474335,13.17096305,3013,4,4,6,3,1,2
33.95288849,-83.36135864,12.52452638,1295,2,3,85,1,1,1
33.99136353,-83.34696198,11.98286659,900,1,2,60,1,1,1
33.93498611,-83.3944931,13.56061831,3188,4,4,14,1,1,2
33.94582367,-83.39416504,13.74830181,3521,4,5,70,1,1,1
34.05121613,-84.23036957,12.76568843,1600,2,3,35,3,1,1
34.0074234,-84.28037262,13.38472764,5123,5,6,15,3,1,1
34.02236938,-84.20505524,13.30301688,3482,4,4,33,4,1,1
33.98007965,-84.26956177,14.0184514,7117,7,6,21,4,1,1
34.0207634,-84.19700623,12.7512997,1594,3,3,16,2,1,1
33.98891068,-84.26725006,12.15477935,950,2,3,36,1,1,1
34.02748108,-84.25133514,12.93844054,2128,3,3,19,3,1,2
34.0087471,-84.28937531,13.42837641,6103,5,5,29,3,1,1
34.00721359,-84.23751831,14.97834882,10570,9,6,22,4,1,2
34.0019989,-84.27220154,12.93604585,3025,4,3,27,3,1,1
34.01906586,-84.23578644,13.99783211,6000,5,6,21,4,1,1
34.02484131,-84.20323944,13.32121424,3735,5,4,30,3,1,1
34.00796127,-84.24745941,13.80535921,7707,6,6,28,1,1,1
34.04412079,-84.26525879,13.44299655,3066,5,6,28,3,1,1
34.01364517,-84.24438477,14.68596675,10750,7,5,25,5,1,2
33.76430893,-84.39087677,12.20607265,824,1,1,19,1,1,1
33.76387024,-84.38813782,12.74402694,1475,2,1,101,1,1,1
33.76507187,-84.3897171,13.42246797,1839,3,2,14,1,1,1
33.77610779,-84.38178253,13.32121424,1292,3,2,39,2,1,1
33.76512527,-84.38819122,12.47227569,729,1,1,14,2,2,1
34.2677536,-85.15154266,11.42954386,1133,2,3,79,1,1,1
34.26766968,-85.15951538,11.43496392,834,1,2,91,1,1,1
34.26639938,-85.15103912,11.91838391,1626,2,3,115,3,1,1
34.26665115,-85.15682983,11.60823564,974,1,2,22,1,1,1
33.65081787,-85.323349,13.06027519,4291,4,5,17,3,1,1
